Total load,,
MW,,
ENTSO-E,,
date,hour,Value
14/08/2022,11,4067
14/08/2022,12,4123.75
14/08/2022,13,4152.25
14/08/2022,14,4245.25
14/08/2022,15,4450.25
14/08/2022,16,4700.5
14/08/2022,17,4914.25
14/08/2022,18,5150.25
14/08/2022,19,5255.75
14/08/2022,20,5351
14/08/2022,21,5131.75
14/08/2022,22,4803.5
14/08/2022,23,4561.75
15/08/2022,0,4230.5
15/08/2022,1,3998.25
15/08/2022,2,3817.75
15/08/2022,3,3759.75
15/08/2022,4,3823
15/08/2022,5,3974.25
15/08/2022,6,4350.25
15/08/2022,7,4512
15/08/2022,8,4435.5
15/08/2022,9,4377.25
15/08/2022,10,4306.75
15/08/2022,11,4366.5
15/08/2022,12,4440.5
15/08/2022,13,4520.5
15/08/2022,14,4683.5
15/08/2022,15,4931
15/08/2022,16,5105.5
15/08/2022,17,5244
15/08/2022,18,5345.5
15/08/2022,19,5365.75
15/08/2022,20,5410.25
15/08/2022,21,5170.25
15/08/2022,22,4867.75
15/08/2022,23,4632.25
16/08/2022,0,4336.75
16/08/2022,1,4096
16/08/2022,2,3932.5
16/08/2022,3,3873
16/08/2022,4,3934.5
16/08/2022,5,4095.75
16/08/2022,6,4460.75
16/08/2022,7,4693
16/08/2022,8,4743.75
16/08/2022,9,4730.75
16/08/2022,10,4707.25
16/08/2022,11,4726.5
16/08/2022,12,4729.25
16/08/2022,13,4685.5
16/08/2022,14,4706.25
16/08/2022,15,4842.5
16/08/2022,16,5016
16/08/2022,17,5156.25
16/08/2022,18,5271.75
16/08/2022,19,5336
16/08/2022,20,5359.75
16/08/2022,21,5150.25
16/08/2022,22,4867
16/08/2022,23,4633.75
17/08/2022,0,4338.5
17/08/2022,1,4107
17/08/2022,2,3922.5
17/08/2022,3,3870.5
17/08/2022,4,3946.75
17/08/2022,5,4111
17/08/2022,6,4501.25
17/08/2022,7,4725.25
17/08/2022,8,4725.5
17/08/2022,9,4741.75
17/08/2022,10,4778
17/08/2022,11,4763.25
17/08/2022,12,4763.75
17/08/2022,13,4729.75
17/08/2022,14,4739
17/08/2022,15,4881.25
17/08/2022,16,5064.75
17/08/2022,17,5157.25
17/08/2022,18,5228.75
17/08/2022,19,5280.25
17/08/2022,20,5383.5
17/08/2022,21,5173.75
17/08/2022,22,4881.25
17/08/2022,23,4670.25
18/08/2022,0,4355.5
18/08/2022,1,4125.75
18/08/2022,2,3979
18/08/2022,3,3937.5
18/08/2022,4,3998.25
18/08/2022,5,4144.25
18/08/2022,6,4505.25
18/08/2022,7,4725.5
18/08/2022,8,4706.25
18/08/2022,9,4713.25
18/08/2022,10,4681.5
18/08/2022,11,4690.75
18/08/2022,12,4681.25
18/08/2022,13,4651.25
18/08/2022,14,4794
18/08/2022,15,4941.25
18/08/2022,16,5161.5
18/08/2022,17,5137.75
18/08/2022,18,5166.25
18/08/2022,19,5228
18/08/2022,20,5327.75
18/08/2022,21,5125.75
18/08/2022,22,4884.5
18/08/2022,23,4699.75
19/08/2022,0,4368.75
19/08/2022,1,4107.75
19/08/2022,2,3957.25
19/08/2022,3,3869.75
19/08/2022,4,3859.5
19/08/2022,5,3841.5
19/08/2022,6,3887
19/08/2022,7,4059
19/08/2022,8,4264.5
19/08/2022,9,4367.25
19/08/2022,10,4315.5
19/08/2022,11,4247.25
19/08/2022,12,4141.25
19/08/2022,13,3932.25
19/08/2022,14,3954.5
19/08/2022,15,4134.75
19/08/2022,16,4413.25
19/08/2022,17,4556.5
19/08/2022,18,4733.25
19/08/2022,19,4867
19/08/2022,20,5040.75
19/08/2022,21,4849.25
19/08/2022,22,4531.25
19/08/2022,23,4242
20/08/2022,0,3963.75
20/08/2022,1,3767.5
20/08/2022,2,3629.5
20/08/2022,3,3536.25
20/08/2022,4,3518.5
20/08/2022,5,3459.75
20/08/2022,6,3436
20/08/2022,7,3487.75
20/08/2022,8,3529
20/08/2022,9,3609.75
20/08/2022,10,3655.5
20/08/2022,11,3682
20/08/2022,12,3659.75
20/08/2022,13,3645.75
20/08/2022,14,3761.5
20/08/2022,15,3979
20/08/2022,16,4253.75
20/08/2022,17,4516
20/08/2022,18,4736
20/08/2022,19,4866.5
20/08/2022,20,5023.5
20/08/2022,21,4777.75
20/08/2022,22,4499.25
20/08/2022,23,4220
21/08/2022,0,3922.75
21/08/2022,1,3706.25
21/08/2022,2,3574
21/08/2022,3,3546.5
21/08/2022,4,3653.75
21/08/2022,5,3919
21/08/2022,6,4480.75
21/08/2022,7,4737.75
21/08/2022,8,4753.75
21/08/2022,9,4770
21/08/2022,10,4788.75
21/08/2022,11,4826.5
21/08/2022,12,4921.25
21/08/2022,13,4965.75
21/08/2022,14,5114.25
21/08/2022,15,5363.25
21/08/2022,16,5569.75
21/08/2022,17,5773.5
21/08/2022,18,5938.75
21/08/2022,19,5982.5
21/08/2022,20,6058.5
21/08/2022,21,5718
21/08/2022,22,5304.75
21/08/2022,23,5006
22/08/2022,0,4616.75
22/08/2022,1,4353.5
22/08/2022,2,4167.75
22/08/2022,3,4125.5
22/08/2022,4,4201.75
22/08/2022,5,4385
22/08/2022,6,4813
22/08/2022,7,5048.5
22/08/2022,8,5047.25
22/08/2022,9,5069.5
22/08/2022,10,5095.25
22/08/2022,11,5127.75
22/08/2022,12,5217.75
22/08/2022,13,5238
22/08/2022,14,5357
22/08/2022,15,5560.75
22/08/2022,16,5816.5
22/08/2022,17,6029.75
22/08/2022,18,6217
22/08/2022,19,6255.5
22/08/2022,20,6277.5
22/08/2022,21,5929.75
22/08/2022,22,5507.75
22/08/2022,23,5177.5
23/08/2022,0,4805.5
23/08/2022,1,4543.75
23/08/2022,2,4347.75
23/08/2022,3,4293.5
23/08/2022,4,4340.25
23/08/2022,5,4530.5
23/08/2022,6,4953
23/08/2022,7,5208.25
23/08/2022,8,5253.25
23/08/2022,9,5292.75
23/08/2022,10,5386
23/08/2022,11,5473
23/08/2022,12,5520
23/08/2022,13,5526.75
23/08/2022,14,5578.5
23/08/2022,15,5813
23/08/2022,16,5982.25
23/08/2022,17,6005.25
23/08/2022,18,6052.5
23/08/2022,19,6116
23/08/2022,20,6185
23/08/2022,21,5858.25
23/08/2022,22,5476.75
23/08/2022,23,5173
24/08/2022,0,4825.5
24/08/2022,1,4585
24/08/2022,2,4417.5
24/08/2022,3,4351.5
24/08/2022,4,4413.25
24/08/2022,5,4605
24/08/2022,6,4977.25
24/08/2022,7,5174.25
24/08/2022,8,5120.75
24/08/2022,9,5073.5
24/08/2022,10,5098.5
24/08/2022,11,5099.25
24/08/2022,12,5177
24/08/2022,13,5218.75
24/08/2022,14,5305.25
24/08/2022,15,5507.5
24/08/2022,16,5701.25
24/08/2022,17,5902.25
24/08/2022,18,6059.5
24/08/2022,19,6060.25
24/08/2022,20,6095
24/08/2022,21,5751
24/08/2022,22,5383.75
24/08/2022,23,5080
25/08/2022,0,4725.5
25/08/2022,1,4478.25
25/08/2022,2,4303
25/08/2022,3,4267.75
25/08/2022,4,4342.75
25/08/2022,5,4519.75
25/08/2022,6,4881.5
25/08/2022,7,5144.75
25/08/2022,8,5117
25/08/2022,9,5034.25
25/08/2022,10,4981.5
25/08/2022,11,4983.25
25/08/2022,12,5090.75
25/08/2022,13,5071
25/08/2022,14,5245.25
25/08/2022,15,5513.25
25/08/2022,16,5807.75
25/08/2022,17,5892
25/08/2022,18,5951.5
25/08/2022,19,6005.25
25/08/2022,20,6027
25/08/2022,21,5708.75
25/08/2022,22,5361.5
25/08/2022,23,5097
26/08/2022,0,4745.5
26/08/2022,1,4478.5
26/08/2022,2,4302.5
26/08/2022,3,4232.5
26/08/2022,4,4207.5
26/08/2022,5,4191.5
26/08/2022,6,4228.75
26/08/2022,7,4302.75
26/08/2022,8,4361.5
26/08/2022,9,4428.25
26/08/2022,10,4498.25
26/08/2022,11,4549.25
26/08/2022,12,4582
26/08/2022,13,4572
26/08/2022,14,4679.5
26/08/2022,15,4874.75
26/08/2022,16,5152.5
26/08/2022,17,5384.25
26/08/2022,18,5536
26/08/2022,19,5627
26/08/2022,20,5722.5
26/08/2022,21,5415.5
26/08/2022,22,5034.75
26/08/2022,23,4698.5
27/08/2022,0,4393.75
27/08/2022,1,4176.5
27/08/2022,2,4025.25
27/08/2022,3,3934.5
27/08/2022,4,3914.75
27/08/2022,5,3888.25
27/08/2022,6,3923.5
27/08/2022,7,3989
27/08/2022,8,4029.5
27/08/2022,9,4137.25
27/08/2022,10,4247
27/08/2022,11,4328.75
27/08/2022,12,4354.25
27/08/2022,13,4361.5
27/08/2022,14,4489.5
27/08/2022,15,4703.5
27/08/2022,16,5002.5
27/08/2022,17,5291
27/08/2022,18,5516.75
27/08/2022,19,5623.25
27/08/2022,20,5740.75
27/08/2022,21,5423.5
27/08/2022,22,5010
27/08/2022,23,4648.25
28/08/2022,0,4337.25
28/08/2022,1,4125.75
28/08/2022,2,3992.25
28/08/2022,3,3930.5
28/08/2022,4,4030.75
28/08/2022,5,4288.25
28/08/2022,6,4814.25
28/08/2022,7,5056
28/08/2022,8,5076.75
28/08/2022,9,5038.5
28/08/2022,10,5056.5
28/08/2022,11,5108.5
28/08/2022,12,5246.75
28/08/2022,13,5319.5
28/08/2022,14,5455
28/08/2022,15,5784.25
28/08/2022,16,6023.25
28/08/2022,17,6192
28/08/2022,18,6332.25
28/08/2022,19,6382.5
28/08/2022,20,6355.5
28/08/2022,21,5949
28/08/2022,22,5496.25
28/08/2022,23,5152.25
29/08/2022,0,4768.25
29/08/2022,1,4535
29/08/2022,2,4340.75
29/08/2022,3,4306.25
29/08/2022,4,4372.25
29/08/2022,5,4591.75
29/08/2022,6,5024.5
29/08/2022,7,5280
29/08/2022,8,5404
29/08/2022,9,5578
29/08/2022,10,5548.5
29/08/2022,11,5490.5
29/08/2022,12,5258.25
29/08/2022,13,4907.25
29/08/2022,14,5066.75
29/08/2022,15,5290
29/08/2022,16,5486.75
29/08/2022,17,5483.5
29/08/2022,18,5536.5
29/08/2022,19,5625.25
29/08/2022,20,5623.5
29/08/2022,21,5298
29/08/2022,22,4995.75
29/08/2022,23,4775.75
30/08/2022,0,4458.5
30/08/2022,1,4267.75
30/08/2022,2,4112.5
30/08/2022,3,4071.25
30/08/2022,4,4147.5
30/08/2022,5,4381.75
30/08/2022,6,4799.75
30/08/2022,7,5015
30/08/2022,8,4950.75
30/08/2022,9,4871.25
30/08/2022,10,4824
30/08/2022,11,4806.5
30/08/2022,12,4826.5
30/08/2022,13,4836.5
30/08/2022,14,4818.75
30/08/2022,15,4870.75
30/08/2022,16,5002.25
30/08/2022,17,5110.75
30/08/2022,18,5232.5
30/08/2022,19,5371.5
30/08/2022,20,5406.75
30/08/2022,21,5107.75
30/08/2022,22,4841.5
30/08/2022,23,4643.75
31/08/2022,0,4388
31/08/2022,1,4154.75
31/08/2022,2,4033
31/08/2022,3,3963.25
31/08/2022,4,4071.25
31/08/2022,5,4328.75
31/08/2022,6,4760
31/08/2022,7,4962
31/08/2022,8,4890.75
31/08/2022,9,4769.25
31/08/2022,10,4616.25
31/08/2022,11,4518.75
31/08/2022,12,4548.75
31/08/2022,13,4490.75
31/08/2022,14,4467.25
31/08/2022,15,4643
31/08/2022,16,4849.75
31/08/2022,17,5034.25
31/08/2022,18,5212.75
31/08/2022,19,5435
31/08/2022,20,5485.5
31/08/2022,21,5130
31/08/2022,22,4850
31/08/2022,23,4650.5
01/09/2022,0,4368.5
01/09/2022,1,4158.5
01/09/2022,2,3989.5
01/09/2022,3,3957.75
01/09/2022,4,4038
01/09/2022,5,4283.5
01/09/2022,6,4732.25
01/09/2022,7,4815
01/09/2022,8,4579.5
01/09/2022,9,4424.75
01/09/2022,10,4402.75
01/09/2022,11,4303.5
01/09/2022,12,4260.25
01/09/2022,13,4289.25
01/09/2022,14,4394.75
01/09/2022,15,4558.5
01/09/2022,16,4844.75
01/09/2022,17,5030.5
01/09/2022,18,5189.5
01/09/2022,19,5342
01/09/2022,20,5350.5
01/09/2022,21,5068.25
01/09/2022,22,4797.5
01/09/2022,23,4605.75
02/09/2022,0,4290.75
02/09/2022,1,4061
02/09/2022,2,3896.25
02/09/2022,3,3819
02/09/2022,4,3837.25
02/09/2022,5,3847.5
02/09/2022,6,3889.25
02/09/2022,7,3954.75
02/09/2022,8,3894
02/09/2022,9,3834.25
02/09/2022,10,3734
02/09/2022,11,3691.75
02/09/2022,12,3736.5
02/09/2022,13,3771.5
02/09/2022,14,3861.5
02/09/2022,15,4051.5
02/09/2022,16,4310.75
02/09/2022,17,4538.75
02/09/2022,18,4751.5
02/09/2022,19,4945.5
02/09/2022,20,5005.5
02/09/2022,21,4728.5
02/09/2022,22,4445.25
02/09/2022,23,4184.75
03/09/2022,0,3917.25
03/09/2022,1,3734.25
03/09/2022,2,3628.75
03/09/2022,3,3582.5
03/09/2022,4,3581.5
03/09/2022,5,3605.75
03/09/2022,6,3672.75
03/09/2022,7,3854.5
03/09/2022,8,4054.5
03/09/2022,9,4242.75
03/09/2022,10,4280.75
03/09/2022,11,4264.25
03/09/2022,12,4245
03/09/2022,13,4051.5
03/09/2022,14,4078.5
03/09/2022,15,4103.25
03/09/2022,16,4123.75
03/09/2022,17,4271.5
03/09/2022,18,4560.25
03/09/2022,19,4845.75
03/09/2022,20,4882
03/09/2022,21,4609.75
03/09/2022,22,4304.5
03/09/2022,23,4050
04/09/2022,0,3820
04/09/2022,1,3689.25
04/09/2022,2,3598
04/09/2022,3,3584.5
04/09/2022,4,3716.5
04/09/2022,5,4054.25
04/09/2022,6,4586.75
04/09/2022,7,4685
04/09/2022,8,4449.5
04/09/2022,9,4200.75
04/09/2022,10,4035.75
04/09/2022,11,3953.5
04/09/2022,12,4055.5
04/09/2022,13,4116.75
04/09/2022,14,4218.25
04/09/2022,15,4411
04/09/2022,16,4640
04/09/2022,17,4895
04/09/2022,18,5159
04/09/2022,19,5396.25
04/09/2022,20,5407.25
04/09/2022,21,5074.75
04/09/2022,22,4761.75
04/09/2022,23,4566.75
05/09/2022,0,4271
05/09/2022,1,4063.25
05/09/2022,2,3912.75
05/09/2022,3,3895.5
05/09/2022,4,3983.75
05/09/2022,5,4248
05/09/2022,6,4751.75
05/09/2022,7,4807
05/09/2022,8,4547
05/09/2022,9,4307.25
05/09/2022,10,4107.25
05/09/2022,11,4040.75
05/09/2022,12,4057.5
05/09/2022,13,4112
05/09/2022,14,4271.75
05/09/2022,15,4526
05/09/2022,16,4776.75
05/09/2022,17,5016
05/09/2022,18,5264
05/09/2022,19,5491
05/09/2022,20,5458.75
05/09/2022,21,5089.25
05/09/2022,22,4787
05/09/2022,23,4599.25
06/09/2022,0,4347.5
06/09/2022,1,4118.25
06/09/2022,2,3970
06/09/2022,3,3923.25
06/09/2022,4,4037.5
06/09/2022,5,4318
06/09/2022,6,4811.25
06/09/2022,7,4870
06/09/2022,8,4577.25
06/09/2022,9,4383.75
06/09/2022,10,4238
06/09/2022,11,4166
06/09/2022,12,4187.25
06/09/2022,13,4203.5
06/09/2022,14,4345.75
06/09/2022,15,4565.75
06/09/2022,16,4879.5
06/09/2022,17,5171
06/09/2022,18,5423.75
06/09/2022,19,5636.75
06/09/2022,20,5552.25
06/09/2022,21,5155
06/09/2022,22,4830
06/09/2022,23,4635
07/09/2022,0,4355.5
07/09/2022,1,4142.75
07/09/2022,2,4002.75
07/09/2022,3,3952.75
07/09/2022,4,4056
07/09/2022,5,4333
07/09/2022,6,4813
07/09/2022,7,4843.25
07/09/2022,8,4551.25
07/09/2022,9,4366.5
07/09/2022,10,4238
07/09/2022,11,4210.25
07/09/2022,12,4256.75
07/09/2022,13,4273
07/09/2022,14,4384
07/09/2022,15,4617
07/09/2022,16,4885
07/09/2022,17,5126.75
07/09/2022,18,5340.25
07/09/2022,19,5533.25
07/09/2022,20,5488
07/09/2022,21,5143
07/09/2022,22,4868.75
07/09/2022,23,4646.5
08/09/2022,0,4386.25
08/09/2022,1,4174
08/09/2022,2,4001.5
08/09/2022,3,3962.25
08/09/2022,4,4050
08/09/2022,5,4328.25
08/09/2022,6,4779.5
08/09/2022,7,4861.75
08/09/2022,8,4655.75
08/09/2022,9,4462.75
08/09/2022,10,4322
08/09/2022,11,4241.25
08/09/2022,12,4274
08/09/2022,13,4274
08/09/2022,14,4377.5
08/09/2022,15,4605.25
08/09/2022,16,4872.5
08/09/2022,17,5065.25
08/09/2022,18,5239.25
08/09/2022,19,5370.25
08/09/2022,20,5315.25
08/09/2022,21,4997
08/09/2022,22,4746.5
08/09/2022,23,4570.5
09/09/2022,0,4303.5
09/09/2022,1,4062
09/09/2022,2,3892.5
09/09/2022,3,3823
09/09/2022,4,3842.75
09/09/2022,5,3860
09/09/2022,6,3918.75
09/09/2022,7,3971.75
09/09/2022,8,3935.25
09/09/2022,9,3875.75
09/09/2022,10,3814.25
09/09/2022,11,3787.5
09/09/2022,12,3761.25
09/09/2022,13,3741
09/09/2022,14,3855.75
09/09/2022,15,4028.75
09/09/2022,16,4316.75
09/09/2022,17,4526.5
09/09/2022,18,4751.75
09/09/2022,19,4955.25
09/09/2022,20,4923.75
09/09/2022,21,4632
09/09/2022,22,4348.75
09/09/2022,23,4109.5
10/09/2022,0,3861
10/09/2022,1,3680.5
10/09/2022,2,3572
10/09/2022,3,3512
10/09/2022,4,3529.75
10/09/2022,5,3577.75
10/09/2022,6,3634.25
10/09/2022,7,3701
10/09/2022,8,3732.75
10/09/2022,9,3746.75
10/09/2022,10,3721.25
10/09/2022,11,3712.75
10/09/2022,12,3661.5
10/09/2022,13,3622.5
10/09/2022,14,3745.5
10/09/2022,15,3966.5
10/09/2022,16,4265.25
10/09/2022,17,4529.5
10/09/2022,18,4761.75
10/09/2022,19,5017.5
10/09/2022,20,5003.25
10/09/2022,21,4681.5
10/09/2022,22,4361.5
10/09/2022,23,4116.25
11/09/2022,0,3847.25
11/09/2022,1,3692.5
11/09/2022,2,3587.5
11/09/2022,3,3588.5
11/09/2022,4,3715.5
11/09/2022,5,4057
11/09/2022,6,4628.75
11/09/2022,7,4758.25
11/09/2022,8,4579
11/09/2022,9,4436.75
11/09/2022,10,4340.5
11/09/2022,11,4334.75
11/09/2022,12,4400.5
11/09/2022,13,4452.5
11/09/2022,14,4613.25
11/09/2022,15,4854.25
11/09/2022,16,5130.25
11/09/2022,17,5356.25
11/09/2022,18,5514.5
11/09/2022,19,5701.5
11/09/2022,20,5579.5
11/09/2022,21,5193
11/09/2022,22,4873.5
11/09/2022,23,4657.75
12/09/2022,0,4353.75
12/09/2022,1,4145.25
12/09/2022,2,3977.75
12/09/2022,3,3963.75
12/09/2022,4,4059.75
12/09/2022,5,4344.5
12/09/2022,6,4856
12/09/2022,7,4967.25
12/09/2022,8,4765.75
12/09/2022,9,4586.75
12/09/2022,10,4594.25
12/09/2022,11,4498
12/09/2022,12,4480.25
12/09/2022,13,4559
12/09/2022,14,4727.5
12/09/2022,15,4966
12/09/2022,16,5229.5
12/09/2022,17,5462.25
12/09/2022,18,5603.75
12/09/2022,19,5777
12/09/2022,20,5645.5
12/09/2022,21,5256
12/09/2022,22,4934
12/09/2022,23,4731.75
13/09/2022,0,4416.75
13/09/2022,1,4203.75
13/09/2022,2,4046.75
13/09/2022,3,4024.5
13/09/2022,4,4123.25
13/09/2022,5,4410.25
13/09/2022,6,4898.75
13/09/2022,7,5000.75
13/09/2022,8,4793
13/09/2022,9,4657.5
13/09/2022,10,4532.75
13/09/2022,11,4508.5
13/09/2022,12,4595.25
13/09/2022,13,4666.75
13/09/2022,14,4848.25
13/09/2022,15,5152
13/09/2022,16,5440.25
13/09/2022,17,5601.75
13/09/2022,18,5704
13/09/2022,19,5883.75
13/09/2022,20,5718.75
13/09/2022,21,5342.25
13/09/2022,22,5033.75
13/09/2022,23,4815
14/09/2022,0,4513.25
14/09/2022,1,4297.25
14/09/2022,2,4125.75
14/09/2022,3,4087
14/09/2022,4,4174.5
14/09/2022,5,4465.5
14/09/2022,6,4972
14/09/2022,7,5152.75
14/09/2022,8,5028
14/09/2022,9,4900.5
14/09/2022,10,4875.25
14/09/2022,11,4887.75
14/09/2022,12,5027.75
14/09/2022,13,5008.25
14/09/2022,14,5067.75
14/09/2022,15,5209.25
14/09/2022,16,5214.5
14/09/2022,17,5220
14/09/2022,18,5342
14/09/2022,19,5537.75
14/09/2022,20,5412
14/09/2022,21,5080
14/09/2022,22,4788.5
14/09/2022,23,4618.5
15/09/2022,0,4366.25
15/09/2022,1,4164.75
15/09/2022,2,4004.25
15/09/2022,3,3990.5
15/09/2022,4,4083
15/09/2022,5,4360.25
15/09/2022,6,4872.75
15/09/2022,7,5050.75
15/09/2022,8,4890.75
15/09/2022,9,4725.75
15/09/2022,10,4585.5
15/09/2022,11,4559.25
15/09/2022,12,4582.25
15/09/2022,13,4655.25
15/09/2022,14,4742
15/09/2022,15,4914.75
15/09/2022,16,5052.25
15/09/2022,17,5190.75
15/09/2022,18,5314.25
15/09/2022,19,5492.25
15/09/2022,20,5350.5
15/09/2022,21,5035.25
15/09/2022,22,4773.5
15/09/2022,23,4590.25
16/09/2022,0,4275.5
16/09/2022,1,4084
16/09/2022,2,3948
16/09/2022,3,3855
16/09/2022,4,3856
16/09/2022,5,3917.75
16/09/2022,6,3996.5
16/09/2022,7,4146.5
16/09/2022,8,4203.25
16/09/2022,9,4191
16/09/2022,10,4130.5
16/09/2022,11,4074.75
16/09/2022,12,4104.75
16/09/2022,13,4154.75
16/09/2022,14,4213
16/09/2022,15,4273
16/09/2022,16,4405
16/09/2022,17,4514.75
16/09/2022,18,4663.5
16/09/2022,19,4917.75
16/09/2022,20,4837
16/09/2022,21,4556.75
16/09/2022,22,4308.75
16/09/2022,23,4071.5
17/09/2022,0,3829.75
17/09/2022,1,3669.75
17/09/2022,2,3569
17/09/2022,3,3513.75
17/09/2022,4,3527.25
17/09/2022,5,3583.5
17/09/2022,6,3671.75
17/09/2022,7,3783.5
17/09/2022,8,3824.75
17/09/2022,9,3813.75
17/09/2022,10,3801
17/09/2022,11,3748.5
17/09/2022,12,3755.5
17/09/2022,13,3746.25
17/09/2022,14,3823.75
17/09/2022,15,4004.25
17/09/2022,16,4262.75
17/09/2022,17,4499.25
17/09/2022,18,4721.25
17/09/2022,19,5018.25
17/09/2022,20,4907.5
17/09/2022,21,4583.5
17/09/2022,22,4283.25
17/09/2022,23,4046.25
18/09/2022,0,3795
18/09/2022,1,3646.75
18/09/2022,2,3556.5
18/09/2022,3,3552.25
18/09/2022,4,3679
18/09/2022,5,4024.5
18/09/2022,6,4640.25
18/09/2022,7,4792
18/09/2022,8,4607.75
18/09/2022,9,4418
18/09/2022,10,4218.75
18/09/2022,11,4161.75
18/09/2022,12,4284.5
18/09/2022,13,4435.5
18/09/2022,14,4662.25
18/09/2022,15,4913.75
18/09/2022,16,5157.25
18/09/2022,17,5333
18/09/2022,18,5514.25
18/09/2022,19,5704.75
18/09/2022,20,5461.25
18/09/2022,21,5092.75
18/09/2022,22,4808
18/09/2022,23,4626.25
19/09/2022,0,4363
19/09/2022,1,4152.5
19/09/2022,2,3995
19/09/2022,3,3975.25
19/09/2022,4,4092.75
19/09/2022,5,4379
19/09/2022,6,4939.5
19/09/2022,7,5202.75
19/09/2022,8,5223
19/09/2022,9,5202.75
19/09/2022,10,5183.75
19/09/2022,11,5039.5
19/09/2022,12,4858.5
19/09/2022,13,4565
19/09/2022,14,4541.25
19/09/2022,15,4727.25
19/09/2022,16,4954
19/09/2022,17,5140
19/09/2022,18,5326
19/09/2022,19,5568
19/09/2022,20,5372.75
19/09/2022,21,5001.25
19/09/2022,22,4740.25
19/09/2022,23,4545.25
20/09/2022,0,4272.5
20/09/2022,1,4091.5
20/09/2022,2,3920.5
20/09/2022,3,3884.75
20/09/2022,4,3995.5
20/09/2022,5,4271.5
20/09/2022,6,4812.5
20/09/2022,7,4931.75
20/09/2022,8,4729.75
20/09/2022,9,4483.5
20/09/2022,10,4280.25
20/09/2022,11,4209.5
20/09/2022,12,4260.25
20/09/2022,13,4296.75
20/09/2022,14,4432.25
20/09/2022,15,4646.5
20/09/2022,16,4909.75
20/09/2022,17,5195.5
20/09/2022,18,5393
20/09/2022,19,5627.5
20/09/2022,20,5433
20/09/2022,21,5074
20/09/2022,22,4784.75
20/09/2022,23,4570.75
21/09/2022,0,4309.75
21/09/2022,1,4084.25
21/09/2022,2,3935.75
21/09/2022,3,3907.25
21/09/2022,4,4007.5
21/09/2022,5,4312.75
21/09/2022,6,4876.5
21/09/2022,7,5053.5
21/09/2022,8,4953.25
21/09/2022,9,4885.5
21/09/2022,10,4931.25
21/09/2022,11,4809.75
21/09/2022,12,4600.5
21/09/2022,13,4363.25
21/09/2022,14,4523.25
21/09/2022,15,4842
21/09/2022,16,5091.75
21/09/2022,17,5280.75
21/09/2022,18,5434
21/09/2022,19,5624.5
21/09/2022,20,5409
21/09/2022,21,5053.25
21/09/2022,22,4767.5
21/09/2022,23,4595.5
22/09/2022,0,4340.5
22/09/2022,1,4119.75
22/09/2022,2,3949
22/09/2022,3,3908.25
22/09/2022,4,4049
22/09/2022,5,4339.25
22/09/2022,6,4858.25
22/09/2022,7,5046.25
22/09/2022,8,4919.25
22/09/2022,9,4800
22/09/2022,10,4732.75
22/09/2022,11,4643.25
22/09/2022,12,4610
22/09/2022,13,4642.75
22/09/2022,14,4776.25
22/09/2022,15,4963.25
22/09/2022,16,5149
22/09/2022,17,5280.75
22/09/2022,18,5372
22/09/2022,19,5536
22/09/2022,20,5310.5
22/09/2022,21,4996.75
22/09/2022,22,4756
22/09/2022,23,4583.75
23/09/2022,0,4300.5
23/09/2022,1,4076
23/09/2022,2,3908.25
23/09/2022,3,3836
23/09/2022,4,3860.75
23/09/2022,5,3912.25
23/09/2022,6,4040.5
23/09/2022,7,4293.75
23/09/2022,8,4503.75
23/09/2022,9,4682.5
23/09/2022,10,4716.5
23/09/2022,11,4589
23/09/2022,12,4408.25
23/09/2022,13,4322.75
23/09/2022,14,4431.75
23/09/2022,15,4500
23/09/2022,16,4587
23/09/2022,17,4624.5
23/09/2022,18,4762.5
23/09/2022,19,4911.5
23/09/2022,20,4739.25
23/09/2022,21,4465.25
23/09/2022,22,4219
23/09/2022,23,3999.25
24/09/2022,0,3743.75
24/09/2022,1,3570.5
24/09/2022,2,3482.25
24/09/2022,3,3445.5
24/09/2022,4,3451
24/09/2022,5,3520.25
24/09/2022,6,3648.25
24/09/2022,7,3849.75
24/09/2022,8,4135
24/09/2022,9,4410.75
24/09/2022,10,4585.25
24/09/2022,11,4669.5
24/09/2022,12,4571.75
24/09/2022,13,4395.5
24/09/2022,14,4373
24/09/2022,15,4418
24/09/2022,16,4531
24/09/2022,17,4544.25
24/09/2022,18,4700.25
24/09/2022,19,4882.25
24/09/2022,20,4721.5
24/09/2022,21,4414
24/09/2022,22,4135.25
24/09/2022,23,3927.5
25/09/2022,0,3693.5
25/09/2022,1,3572.5
25/09/2022,2,3485.25
25/09/2022,3,3477.25
25/09/2022,4,3615
25/09/2022,5,3962.5
25/09/2022,6,4636.75
25/09/2022,7,4908.25
25/09/2022,8,4805.25
25/09/2022,9,4593.75
25/09/2022,10,4506.75
25/09/2022,11,4591
25/09/2022,12,4533
25/09/2022,13,4267
25/09/2022,14,4292.75
25/09/2022,15,4529.5
25/09/2022,16,4822
25/09/2022,17,5059.5
25/09/2022,18,5296.5
25/09/2022,19,5555.25
25/09/2022,20,5341.5
25/09/2022,21,4999
25/09/2022,22,4695.25
25/09/2022,23,4498.75
26/09/2022,0,4270.5
26/09/2022,1,4055.5
26/09/2022,2,3902.5
26/09/2022,3,3873.75
26/09/2022,4,3971
26/09/2022,5,4264.25
26/09/2022,6,4876.5
26/09/2022,7,4995.5
26/09/2022,8,4762.5
